#full_name,a,e,i,om,w,q,ad,per_y,data_arc,condition_code,n_obs_used,n_del_obs_used,n_dop_obs_used,H,rot_per
"  1916 Boreas (1953 RA)",2.273106337874877,.4494496510234751,12.87719579152881,340.614557575558,335.8399312279552,1.251459487577764,3.29475318817199,3.42718723500325,23902,0,1445,,,14.93,3.4746
"  1917 Cuyo (1968 AA)",2.148813259479384,.5056043637794707,23.96210856190418,188.3112290381987,194.5301336175624,1.062363898539419,3.235262620419348,3.14996853067963,23769,0,2041,0,2,13.9,2.6890
"  1943 Anteros (1973 EC)",1.430457204401326,.2560007022554586,8.706410885535472,246.3308393237821,338.3921524729747,1.064259155528206,1.796655253274445,1.7108837693752,16919,0,3421,,,15.75,2.86923
"  1980 Tezcatlipoca (1950 LA)",1.709520973969473,.3647443714449265,26.86959018856382,246.574265842921,115.4530670598676,1.085982820847059,2.333059127091887,2.2352178269583,25234,0,3383,,,13.92,7.24612
"  1981 Midas (1973 EA)",1.776599538133666,.650353417909928,39.82689586872458,356.886302133863,267.7977398881659,.621181956251237,2.932017120016095,2.36805900528073,16761,0,910,3,1,15.2,5.220
"  2059 Baboquivari (1963 UA)",2.644280502778459,.5308367547003371,11.01360112730552,200.7056826040734,192.404566654558,1.240599222166166,4.047961783390751,4.30001020699961,20376,0,515,,,15.9,
"  2061 Anza (1960 UA)",2.264865880852141,.5354831542165049,3.798259051526492,207.3910131805888,157.034334318224,1.052068355096094,3.477663406608189,3.40856779483283,21294,0,915,,,16.4,11.50
"  2062 Aten (1976 AA)",.9667898316324987,.1827171340905242,18.93368681084476,108.6003764318441,148.0354055966093,.790140764328748,1.143438898936249,0.950618612525843,21601,0,818,5,2,16.80,40.77
"  2063 Bacchus (1977 HB)",1.077885293910466,.3494748565654725,9.432249015069809,33.09691835845279,55.32942781051586,.7011914854270739,1.454579102393859,1.11909517245842,14282,0,678,7,5,17.3,14.904
"  2100 Ra-Shalom (1978 RA)",.8320301925214705,.4364984574073557,15.75341822390303,170.8137011478497,356.0610612178879,.4688502969695035,1.195210088073438,0.758956406872337,16003,0,1565,7,2,16.05,19.797
"  2101 Adonis (1936 CA)",1.874230110065124,.7644220916292501,1.323673143507661,349.5700994114479,43.55056640364229,.4415272091346223,3.306933010995626,2.56591678832543,30009,0,126,0,5,18.8,
"  2102 Tantalus (1975 YA)",1.290099740925321,.2991815075859912,64.00689761155139,94.36244650565556,61.53939808194688,.9041257554989868,1.676073726351655,1.4653559574248,15156,0,1086,1,0,16.0,2.384
"  2135 Aristaeus (1977 HA)",1.599549944570368,.5030199230607901,23.06062484661608,191.210110575848,290.8600010942619,.7949444545206902,2.404155434620045,2.02304205006109,15028,2,58,,,17.94,
"  2201 Oljato (1947 XC)",2.174290202480479,.7129028368687277,2.522433285880851,74.98797949826006,98.26029896239562,.6242325489562652,3.724347856004693,3.20615464068368,32014,0,941,0,5,15.25,26.
"  2202 Pele (1972 RA)",2.289452119268663,.5130489026801934,8.744843071889052,169.9785967645757,217.926953184708,1.114851221739032,3.464053016798294,3.46422068212044,16594,0,251,,,17.1,
"  2212 Hephaistos (1978 SB)",2.159671476849037,.8377087223086921,11.55311424932341,27.54045160425548,209.3813851219687,.3504958433713042,3.968847110326771,3.17387443403347,14741,0,2495,,,13.87,20.
"  2329 Orthos (1976 WA)",2.409753361616746,.6537649250469325,24.4590135626512,169.2895085224029,146.0147303425553,.8343411357777805,3.985165587455712,3.74082243792924,15566,0,1391,,,14.5,4.6473
"  2340 Hathor (1976 UA)",.8438292455376517,.4498841655895494,5.854591233229053,211.5421370750162,39.92629416655726,.4642038295088863,1.223454661566417,0.775157693810369,13878,0,189,4,3,20.2,3.350
"  2368 Beltrovata (1977 RA)",2.104776680978718,.4133758856041881,5.223546602038494,287.340441592215,43.04306419951997,1.234712756480097,2.974840605477339,3.05363579306179,15206,0,1060,,,15.21,5.9
"  2608 Seneca (1978 DA)",2.515689528604088,.5713304448434781,14.67781523640742,167.3641910916199,37.3687472988139,1.078399511138635,3.952979546069542,3.99019174060533,14778,1,71,,,17.52,8.
"  3102 Krok (1981 QA)",2.151171109978008,.4493283261628769,8.441434923608757,172.074075420465,154.7154211679771,1.184588995841652,3.117753224114364,3.15515455036971,13848,0,856,,,16.1,149.4
"  3103 Eger (1982 BB)",1.404185282466257,.3542354544807743,20.92911265423262,129.7623723458216,254.068624415141,.9067730707566083,1.901597494175906,1.66396745365747,13703,0,3264,1,3,15.38,5.7059
"  3122 Florence (1981 ET3)",1.768889518867229,.4230601080112296,22.14239421379029,336.0804437520369,27.84121974664749,1.020542927955327,2.517236109779131,2.35266052306231,14728,0,4596,6,0,14.0,2.3581
"  3199 Nefertiti (1982 RA)",1.574459175382506,.2841461154298837,32.96161688953291,340.0066302720126,53.40777463426233,1.127082716794629,2.021835633970383,1.97562861800727,13434,0,1789,0,1,14.84,3.021
"  3200 Phaethon (1983 TB)",1.271372811913458,.889897654917604,22.26024461288096,265.216234901226,322.1855105468046,.1399811280656717,2.402764495761244,1.43356563638236,13055,0,4183,8,0,14.6,3.604
"  3271 Ul (1982 RB)",2.101435378558774,.3957754450837961,25.06877299156526,158.8271838683163,159.0469830401131,1.26973885629484,2.933131900822709,3.04636727591315,12993,1,179,,,16.4,
"  3288 Seleucus (1982 DV)",2.033192006134566,.4560586841003369,5.930310137932565,218.6516955724429,349.3260862065908,1.105937135293512,2.960446876975621,2.89918408899357,13457,0,1749,,,15.2,75.
"  3352 McAuliffe (1981 CW)",1.878861752792361,.369207565265771,4.773272686710929,107.363837013525,15.89567319588868,1.185171779572914,2.572551726011807,2.57543409546375,13735,0,1580,,,15.8,2.2060
"  3360 Syrinx (1981 VA)",2.465506025118422,.7459796068399062,21.16193521738387,242.5600726686446,63.4455628636977,.6262888098391619,4.304723240397682,3.8713933929049,13657,0,467,,,15.9,
"  3361 Orpheus (1982 HR)",1.209662179045708,.3227518287938224,2.685064208145241,189.5305495453812,301.6952073346065,.8192414985359853,1.60008285955543,1.33046776185491,13173,0,870,,,19.03,3.532
"  3362 Khufu (1984 QA)",.989537560450789,.4685174247283059,9.916838353353837,152.4376526441482,55.05381909473738,.525921970956455,1.453153149945123,0.984366051991989,7394,1,266,,,18.3,
"  3551 Verenia (1983 RD)",2.093061504619555,.4870367738441727,9.507939739488203,173.8138996490228,193.2293383688339,1.073663581952217,3.112459427286892,3.02817651993179,13049,0,461,,,16.75,4.930
"  3552 Don Quixote (1983 SA)",4.258927157256756,.7088439592434037,31.08108239561856,350.0027567423111,316.4480857516982,1.240012368977623,7.277841945535889,8.78938565346848,12955,0,1252,,,12.8,7.7
"  3553 Mera (1985 JA)",1.644704133268837,.3200571061612807,36.77173384092269,232.5316672686598,288.9067042512786,1.118304887883316,2.171103378654359,2.10930740848049,11094,0,711,,,16.4,3.1944
"  3554 Amun (1986 EB)",.9736978573482672,.280410788961825,23.36009364976717,358.6177698611158,359.4132550967715,.700662472958801,1.246733241737733,0.960825507020995,11979,0,1657,,,15.82,2.53001
"  3671 Dionysus (1984 KD)",2.19861623099639,.5415435918949166,13.53438918374365,82.08738690737108,204.2520933442942,1.007969700064141,3.389262761928638,3.26011069801422,12666,0,555,,,16.4,2.7053
"  3691 Bede (1982 FT)",1.774446529663833,.2841527258680588,20.35728427415947,348.7552880668435,234.938746288053,1.270232711352738,2.278660347974928,2.36375563864547,15950,0,2183,,,14.7,226.8
"  3752 Camillo (1985 PA)",1.413504837377648,.3017238580376251,55.55697058022474,147.9691158804839,312.2189381095076,.987016704489218,1.839992970266078,1.68056049715501,15591,0,1471,4,4,15.3,37.846
"  3753 Cruithne (1986 TO)",.9976941539226303,.5148090778913914,19.80564388728438,126.2271946413959,43.84005269466223,.484072146524089,1.511316161321171,0.99656204679965,16643,0,680,,,15.6,27.30990
"  3757 Anagolay (1982 XB)",1.834657448805689,.4460809952724407,3.868005785555477,74.96397800905969,17.20808435569784,1.01625162805845,2.653063269552928,2.48508177867352,12907,0,171,0,2,18.95,9.012
"  3838 Epona (1986 WA)",1.504946451227975,.7024659637985344,29.2088585485958,235.5076850138964,49.68322863572978,.4477727919009314,2.562120110555018,1.84624687435492,11755,0,666,,,15.6,2.3812
"  3908 Nyx (1980 PA)",1.927084705579217,.4594762469180053,2.185926605156033,261.2510573143405,126.6051178168928,1.041635057566589,2.812534353591845,2.67521942481396,14141,0,1647,15,1,17.3,4.42601
"  3988 Huma (1986 LA)",1.544453919229589,.3165508916959912,10.76789501270457,229.8192324871103,86.87435267841154,1.055555653914094,2.033352184545083,1.91942273640713,11526,0,512,,,17.8,10.4
"  4015 Wilson-Harrington (1979 VA)",2.626611456134698,.6308639087606055,2.798292970809708,266.8186772785051,95.38820833663982,.9695770861221766,4.283645826147219,4.25698336869068,25304,0,980,,,15.99,3.5736
"  4034 Vishnu (1986 PA)",1.059509941130633,.4439425780383143,11.17043812213602,158.0140749980857,296.6030781146797,.5891483664078772,1.529871515853389,1.09060066003109,10565,0,486,0,1,18.4,
"  4055 Magellan (1985 DO2)",1.820287780089132,.3261788530714085,23.25238269138794,164.8345161164332,154.37921417666,1.226548399719758,2.414027160458505,2.45594299788494,12509,0,3326,,,14.7,7.475
"  4179 Toutatis (1989 AC)",2.543228263939327,.6260902638421453,.4477992471541238,125.1852590374234,278.081073831437,.9509378091587528,4.135518718719902,4.05589043371309,31189,0,6095,35,28,15.30,176.
"  4183 Cuno (1959 LM)",1.982718743420183,.6342867061706882,6.704164515956022,294.8739894374522,236.3587934522296,.7251066023933094,3.240330884447057,2.79190007585775,21704,0,2067,1,0,14.4,3.5595
"  4197 Morpheus (1982 TA)",2.295830269678062,.7718413103374734,12.57879091895664,7.130842709645103,122.4263276855047,.5238136260173116,4.067846913338811,3.47870714068872,23686,0,774,4,2,14.6,3.5380
"  4257 Ubasti (1987 QA)",1.647020542333495,.4684628208898037,40.71356622111451,169.1908877157306,278.9320413777637,.8754526530084916,2.418588431658498,2.11376511488949,11282,0,706,,,15.8,
"  4341 Poseidon (1987 KF)",1.83514387307849,.6794885121602698,11.8512284189154,108.1049798090903,15.63807484356557,.5881846931603517,3.082103052996628,2.48607015191216,11394,0,515,,,15.9,6.262
"  4401 Aditi (1985 TB)",2.580317792993366,.5647181046423975,26.64868676147327,22.90192702311301,68.11572234251177,1.123165619559098,4.037469966427634,4.14493761081181,12282,0,1016,,,16.0,6.670
"  4450 Pan (1987 SY)",1.442268692411038,.5866777705303807,5.520248804755258,311.823886660449,291.8180252783122,.5961217114415627,2.288415673380513,1.73211796752529,29560,0,908,1,0,17.1,56.48
"  4486 Mithra (1987 SB)",2.199680865661755,.6630226627066466,3.039797681096034,82.23810241351289,168.8964718775919,.7412426010058371,3.658119130317674,3.26247894692573,11667,0,776,8,9,15.6,67.5
"  4487 Pocahontas (1987 UA)",1.730523901565647,.2964023064155824,16.40425995437523,198.1245825179491,173.9573416756124,1.217592625834297,2.243455177296997,2.27653643459716,11167,0,506,,,17.3,
"  4503 Cleobulus (1989 WM)",2.704756219060863,.5237083604035748,2.512771909542238,45.97617258505129,76.29869984248893,1.288252774285126,4.1212596638366,4.44836478788525,13300,0,616,,,15.6,3.13
"  4544 Xanthus (1989 FB)",1.042099590416156,.2501436574111234,14.14525295451515,23.98874633360744,333.8424487406808,.7814249874828249,1.302774193349487,1.06382952676652,7629,0,814,0,1,17.1,37.65
"  4581 Asclepius (1989 FC)",1.022185989842605,.3571294057777302,4.919042322213895,180.2370611559043,255.2472727941142,.6571333146957947,1.387238664989416,1.03348240825092,10997,0,335,2,2,20.7,
"  4596 (1981 QB)",2.239051705920085,.5199519633867483,37.07466777199136,154.226869018113,248.4279440354046,1.074852375302489,3.403251036537682,3.35045960650832,13732,0,445,,,16.3,
"  4660 Nereus (1982 DB)",1.488763412692662,.3601765519875468,1.431992163416292,314.4085895890566,158.0648430632746,.9525457399838059,2.024981085401518,1.81654739355539,13813,0,558,16,16,18.2,15.1
"  4688 (1980 WF)",2.235405907286833,.5162115935483694,6.378793880909775,241.3095843466438,213.6531185560936,1.081463461658859,3.389348352914808,3.34227971905201,11110,0,212,,,19.4,
"  4769 Castalia (1989 PB)",1.063164596280573,.4832834455350216,8.884337630608792,325.5541295215505,121.3803301994087,.5493547470192476,1.576974445541899,1.09624837172483,9817,0,313,8,7,16.9,4.095
"  4947 Ninkasi (1988 TJ1)",1.369972791334878,.1684850503315461,15.6525521835008,215.4527228464634,192.9318672599898,1.139152856633972,1.600792726035783,1.60352640218754,14675,0,533,,,18.0,
"  4953 (1990 MU)",1.621341047300879,.6573860817520348,24.39132260072679,77.71061297989718,77.76524681477215,.5554940090320135,2.687188085569744,2.06452320661997,16446,0,477,0,2,14.1,14.218
"  4954 Eric (1990 SQ)",2.001160097467715,.449434801362612,17.42800577952955,358.4460075559657,52.6098184769657,1.101769106567527,2.900551088367902,2.83094188576025,15883,0,2505,,,12.5,12.056
"  4957 Brucemurray (1990 XJ)",1.565445453876593,.2189361620061523,35.01195809501346,254.9007914274735,97.46585635997771,1.222712834374872,1.908178073378313,1.95868732013313,15811,0,511,,,14.9,2.892
"  5011 Ptah (6743 P-L)",1.635571257269257,.5000754401525217,7.406906772150799,10.76543281139549,105.7397933848917,.81766224088952,2.453480273648994,2.09176266441893,21109,0,603,,,16.4,
"  5131 (1990 BG)",1.486092462776581,.5692782584580947,36.42960429372976,110.378000160577,135.8392894190405,.640092333659428,2.332092591893733,1.8116610594536,14799,0,1462,,,14.7,37.2
"  5143 Heracles (1991 VL)",1.833626498720038,.772100457228979,9.028976186538358,309.4901807590958,227.8023888084207,.4178826406711247,3.249370356768951,2.48298740787586,23807,0,2713,1,0,14.0,2.7063
"  5189 (1990 UQ)",1.552330630374277,.4783627320881015,3.578036811018317,135.2293941998038,159.7696927649651,.809753508924393,2.294907751824161,1.93412501884419,10451,0,781,0,1,17.8,6.676
"  5324 Lyapunov (1987 SL)",2.986184066914318,.6045767555010374,19.6003735265365,352.300227080928,321.0220801045307,1.180806592410367,4.791561541418269,5.16039639456897,11435,0,215,,,15.5,
"  5332 Davidaguilar (1990 DA)",2.163450509492204,.4565096979319462,25.47082053132798,142.9172522706366,305.7896940230152,1.175814370913203,3.151086648071205,3.18220863249678,16720,0,1355,,,14.7,5.803
"  5370 Taranis (1986 RA)",3.326042896792774,.6361870397025365,19.13752243745588,177.8219856725023,161.2506135068411,1.21005751235853,5.442028281227018,6.06596599587655,10932,0,309,,,15.1,
"  5381 Sekhmet (1991 JY)",.9474527232899398,.2963223541198829,48.96900881352499,58.54115682080383,37.42089253218278,.6667013019073708,1.228204144672509,0.922241210643093,9438,0,360,1,0,16.6,2.8233
"  5496 (1973 NA)",2.434769946334346,.6359522207869835,68.01848320255377,101.0317818805619,118.0268389125388,.8863725918576137,3.983167300811077,3.79922575648537,16244,0,206,,,16.0,2.855
"  5587 (1990 SB)",2.396500134452214,.5447867376936677,18.09711547224065,189.95641366,86.77115179056166,1.090918644321556,3.702081624582872,3.71000409351296,23908,0,3098,,,13.8,5.0522
"  5590 (1990 VA)",.9855978957677702,.2794859592518963,14.18625717853443,216.3012034721489,34.47789683533134,.7101371224324644,1.261058669103076,0.978493294151376,2218,2,67,,,19.7,
"  5604 (1992 FE)",.9287449375948726,.4060401011056861,4.713370241113736,311.9349100708521,82.61058080437328,.5516372492324565,1.305852625957289,0.895061530241906,15761,0,936,6,0,17.2,5.3375
"  5620 Jasonwheeler (1990 OA)",2.159237619985703,.4224666989899263,7.871528221382405,128.6866725976082,153.7453218554993,1.247031630335478,3.071443609635928,3.17291808160058,22948,0,436,,,17.0,5.307
"  5626 (1991 FE)",2.194809016264677,.4543445021270554,3.848249996413521,173.1016076075223,231.8846035930781,1.197609606505931,3.192008426023424,3.2516463513319,17856,0,2357,,,14.2,133.6
"  5645 (1990 SP)",1.354902830183265,.3875377018188675,13.50653607707802,45.75885969676543,48.18302104109262,.8298269011861631,1.879978759180366,1.5771406557585,15873,0,536,,,17.1,30.39
"  5646 (1990 TR)",2.143746530223802,.4356604757820694,7.904975064984591,14.12200814223002,335.7267841030643,1.20980089691034,3.077692163537264,3.13883404110808,10530,0,1959,,,15.3,3.1999
"  5653 Camarillo (1992 WD5)",1.794293946867205,.3042207355683012,6.87316815479319,9.969434109702359,122.4643260511783,1.248432522525514,2.340155371208897,2.40352470414722,16298,0,1842,,,16.2,4.834
"  5660 (1974 MA)",1.785692940979693,.7621168616502014,38.11450086824284,302.1700448495233,127.0082792424931,.424786240929331,3.146599641030055,2.38626337150196,16439,0,258,1,1,15.4,17.5
"  5693 (1993 EA)",1.270962551501308,.5851095378170652,5.054641096571709,97.03601296967331,258.89295165927,.5273102404095796,2.014614862593036,1.43287179452775,12958,0,1592,,,16.6,2.496
"  5731 Zeus (1988 VP4)",2.263322964554826,.6533443284877384,11.42357758336656,281.6685569710377,217.0225958402719,.784593742126876,3.742052186982777,3.40508531112739,10976,0,556,,,15.6,
"  5751 Zao (1992 AC)",2.103180129288249,.4234192668758789,16.07083384329064,121.6733393470848,25.24463063785294,1.212653140837102,2.993707117739395,3.05016200689286,10876,0,1478,,,14.8,76.
"  5786 Talos (1991 RC)",1.081515617580794,.8267510569851785,23.22455555470003,161.3040870231268,8.356863012854642,.1873714375998945,1.975659797561694,1.12475360835052,9888,0,802,,,17.1,38.52
"  5797 Bivoj (1980 AA)",1.893764498955712,.444145524084098,4.187751586863711,298.973108895658,168.4280608992087,1.052657473075168,2.734871524836256,2.60613649907355,23940,0,518,,,18.8,2.706
"  5828 (1991 AM)",1.697852178509355,.6951587180248867,30.12467138288973,125.4278746006484,152.7533763039784,.5175754347010307,2.87812892231768,2.21237130328963,13196,0,808,,,16.0,2.6666
"  5836 (1993 MF)",2.439319021175836,.5368383708425201,7.950116524193051,238.7867655810474,77.95408954935331,1.129798971882629,3.748839070469042,3.80987832302708,13876,0,1543,,,14.9,4.9543
"  5863 Tara (1983 RB)",2.221693119719315,.5059908222177862,19.49250673037391,168.9095235266486,115.4728802018786,1.09753679135694,3.345849448081689,3.31157280439286,12990,0,981,,,15.7,5.867
"  5869 Tanith (1988 VN4)",1.812677406747773,.3210312546263399,17.92768991759431,227.9058661755388,230.7890709003876,1.230751304626716,2.394603508868831,2.44055716664237,15468,0,582,,,17.2,
"  5879 Almeria (1992 CH1)",1.624664787970498,.2891223604966123,21.57293030225381,145.8621346277156,355.6856590410035,1.15493786945674,2.094391706484256,2.07087485172065,10032,0,438,,,17.5,13.67
"  6037 (1988 EG)",1.271227395147681,.4998083542239619,3.499233078920807,182.4592794469376,242.1287508479092,.6358573229345043,1.906597467360857,1.4333196913904,11016,0,430,4,4,18.7,2.760
"  6047 (1991 TB1)",1.454400572865015,.3522191756683655,23.47109039362466,6.10689483173794,103.7708752919054,.942132801998901,1.966668343731129,1.75401885550919,10917,0,503,,,17.8,
"  6050 Miwablock (1992 AE)",2.201492439195205,.4372809934246544,6.405814103528138,88.19352467720309,285.0105857004279,1.23882163836706,3.164163240023349,3.26651005704985,24174,0,1582,,,14.9,5.7566
"  6053 (1993 BW3)",2.146630396231844,.5288835407626561,21.57813116262826,318.3120000976737,74.87797507053399,1.011312911564003,3.281947880899685,3.1451699256935,15573,0,1682,,,14.8,2.573
"  6063 Jason (1984 KB)",2.212560496816524,.7662247383747228,4.918861754157935,169.396504044101,337.1491180834168,.5172419090050361,3.907879084628012,3.29117468278269,21114,0,1158,7,3,15.9,48.6
"  6178 (1986 DA)",2.821651834394773,.5816636514673829,4.305608903414505,64.64042042235972,127.3921223517883,1.18039952523107,4.462904143558477,4.73983626526978,15344,0,993,1,1,15.1,3.50
"  6239 Minos (1989 QF)",1.151361173138676,.4127379590649852,3.942457750392446,344.5935093457151,239.70458542575,.676150712390752,1.6265716338866,1.23545113304453,12039,0,884,3,0,18.5,3.5558
"  6455 (1992 HE)",2.240677049823024,.5725540304754555,37.34284413890277,26.95291989815152,262.7398312780688,.9577683739529984,3.523585725693049,3.35410845294984,10887,0,1258,,,13.9,2.736
"  6456 Golombek (1992 OM)",2.192953477131334,.4091811070220256,8.223454513880815,313.5870657167402,347.1044992238209,1.295638345710934,3.090268608551734,3.24752370448432,14401,0,1176,,,15.9,2.50129
"  6489 Golevka (1991 JX)",2.502473955538531,.6052965473603549,2.276480760253867,211.0620214995175,66.65547373733823,.987735110391848,4.017212800685214,3.95879079395284,8968,0,1017,20,20,19.2,6.026
"  6491 (1991 OA)",2.499923574232044,.5912182678600784,5.948621962185179,301.8948670401406,323.6164578725196,1.021923088891999,3.977924059572089,3.95274046934322,10185,0,187,,,18.9,2.69
"  6569 Ondaatje (1993 MO)",1.626191422496505,.2207594779594289,22.64017409233002,111.4822695331443,167.2860766276955,1.267194253004075,1.985188591988934,2.07379441854357,12720,0,1188,,,16.4,5.959
"  6611 (1993 VW)",1.696009639890913,.4845541225280894,8.696983464142626,230.9433168197958,281.3523657170096,.8742011770343908,2.517818102747435,2.20877092499109,13407,0,1134,,,16.9,2.5568
"  7025 (1993 QA)",1.475757681412944,.315094300611626,12.60693208619659,146.6274725393124,323.3864341296689,1.010754846915897,1.94076051590999,1.79279561343487,9094,0,511,3,0,18.3,2.5057
"  7088 Ishtar (1992 AA)",1.98041570850024,.3911922619210048,8.304506617297314,102.650445364653,354.7348754224855,1.205692407948142,2.755139009052338,2.78703707458124,13224,0,659,,,16.8,2.6790
"  7092 Cadmus (1992 LC)",2.53527127778096,.6976032206033868,17.81056755478653,57.69488651361655,93.82840205495626,.7666578692976987,4.303884686264221,4.03687086211943,14300,0,947,,,15.1,
"  7236 (1987 PA)",2.723411626845857,.5596809285550166,16.33531502675169,308.5236778572554,337.8509423735895,1.199170078695239,4.247653174996475,4.49446634884283,9934,0,164,,,18.3,
"  7335 (1989 JA)",1.77051354016078,.4842595814463578,15.19563035228948,61.32308610996075,232.2535802231915,.9131253942574116,2.627901686064148,2.35590124067824,10889,0,398,0,5,17.0,12.
"  7336 Saunders (1989 RS1)",2.304859317781504,.4815435272377454,7.196539516461841,174.4842369136232,181.4873323605276,1.194969232110215,3.414749403452793,3.4992489090024,12871,0,897,,,18.8,4.311
"  7341 (1991 VK)",1.842120155251205,.5065931382228088,5.419121587267071,294.873903616193,173.3350706139144,.9089147248190094,2.775325585683401,2.50025977447048,9796,0,1549,10,3,16.7,4.2096
"  7350 (1993 VA)",1.355879855743813,.391120671197989,7.260726335906435,133.1257553836384,336.5960781914857,.8255672165014605,1.886192494986166,1.57884688640541,20027,0,1286,,,17.2,3.58264
"  7358 Oze (1995 YA3)",2.198470916780056,.5020006069593128,4.662027805009465,265.4820580341217,92.22398466559616,1.094837182174071,3.302104651386041,3.25978749522192,21697,0,1348,,,14.7,5.433
"  7474 (1992 TC)",1.565589862113951,.2922716253310058,7.088239544449831,88.62496522015077,275.6227119509991,1.108012368512161,2.023167355715741,1.95895835203561,10513,0,370,,,18.0,5.540
"  7480 Norwan (1994 PC)",1.567693078485819,.3170958599061886,9.452930165172639,124.3879711640282,256.8353681190255,1.070584093694378,2.064802063277259,1.96290718002358,13599,0,1049,,,17.1,35.90
"  7482 (1994 PC1)",1.346240043700422,.32823871141247,33.48671900712302,117.8854791125259,47.63357982122597,.9043519465043279,1.788128140896516,1.56203930949608,16383,0,669,2,0,16.8,2.5999
"  7753 (1988 XB)",1.467823363942947,.4815990558887833,3.122944037705818,73.42223143690153,280.0858104083405,.7609210176565258,2.174725710229368,1.77835678671538,10728,0,879,5,7,18.6,
"  7822 (1991 CS)",1.122893540915186,.1646986211078396,37.11994329760697,156.8574635179829,249.4391246076157,.9379545230755553,1.307832558754817,1.18991537965383,9368,0,1211,0,4,17.4,2.389
"  7839 (1994 ND)",2.165048693450337,.5186203557694974,27.11761994007025,102.5420601724638,228.2838739706843,1.042210369794838,3.287887017105836,3.1857354249196,9038,0,185,,,17.8,
"  7888 (1993 UC)",2.435115769584378,.6640249555158044,26.08266300982766,165.9122040970913,323.0469962823888,.8181381290102775,4.052093410158478,3.80003522141237,10862,0,1177,5,0,15.1,2.337
"  7889 (1994 LX)",1.261413273065798,.3462932975185911,36.90898286518161,111.2786552201583,349.1392272832949,.8245943112021237,1.698232234929472,1.41675350909806,15325,0,1806,2,2,15.2,2.741
"  7977 (1977 QQ5)",2.225404430853499,.4664929341491683,25.16294468213156,134.1893981191747,248.0732452000729,1.18726898823609,3.263539873470908,3.31987418150879,23444,0,988,,,15.1,7.456
"  8013 Gordonmoore (1990 KA)",2.199357748682936,.4319531160737035,7.570611869695299,105.5584871951941,146.7728249839228,1.249338315778497,3.149377181587375,3.26176012199699,24678,0,709,,,17.0,8.40
"  8014 (1990 MF)",1.746569216863063,.4559207650530095,1.866968681815631,210.2421541593265,114.3992806771601,.9502720432928196,2.542866390433306,2.30827158014573,10462,0,193,6,10,18.7,
"  8034 Akka (1992 LR)",1.829903168046529,.4092704150860704,2.024379640903031,232.8741479980262,68.15815259236915,1.080977938892811,2.578828397200247,2.47542838065438,9815,0,603,,,17.8,7.283
"  8035 (1992 TB)",1.342034365228256,.4623442569231091,28.30490396079487,185.6398550577188,6.064912028297122,.7215524838715217,1.962516246584991,1.55472527026439,9476,0,643,,,17.1,
"  8037 (1993 HO1)",1.986412007433462,.4181307423429951,5.90653244471977,22.43417639026855,105.7175406189395,1.155832080166269,2.816991934700654,2.79970452949441,14734,0,1200,,,16.4,12.98
"  8176 (1991 WA)",1.574912652995201,.6431205905254719,39.60154749692499,66.54232567488462,241.8570315458783,.5620538975748897,2.587771408415512,1.97648221383557,9974,0,677,,,16.9,7.111
"  8201 (1994 AH2)",2.537240419315451,.7069778737398269,9.553656440667021,164.1054971640606,25.13314293535375,.7434675825010665,4.331013256129834,4.04157492287289,13690,0,749,0,1,15.7,23.949
"  8507 (1991 CB1)",1.68710262313059,.5945860287483161,14.58742107867623,317.4170200845292,345.7580038420642,.6839749743525055,2.690230271908675,2.19139392454476,10211,0,222,,,17.2,
"  8566 (1996 EN)",1.506377944198319,.4303937362869547,37.97291496130058,164.1359845852762,125.1203366459011,.8580423125345428,2.154713575862095,1.84888170344887,13011,0,646,,,16.3,
"  8567 (1996 HW1)",2.045090864248832,.449411202153944,8.450698674067805,177.12832868,177.2623609228984,1.126004120432716,2.964177608064948,2.92467164939244,23439,0,3439,6,6,15.3,8.7573
"  8709 Kadlu (1994 JF1)",2.528312475571412,.4894913873809846,3.516105595224901,119.2550234784505,153.5454434243745,1.29072529417131,3.765899656971514,4.02026169247818,10124,0,473,,,16.9,50.6
"  9058 (1992 JB)",1.556471367195384,.3594422623564996,16.08124428302807,218.3643237695297,306.9838756616724,.9970097776775612,2.115932956713207,1.94186889842249,9878,0,323,,,17.8,
"  9162 Kwiila (1987 OA)",1.496278945493619,.595757348063251,9.011433456148088,180.1010564393852,235.7219449063068,.6048597689634628,2.387698122023775,1.83032010258658,11637,0,524,,,17.9,
"  9172 Abhramu (1989 OB)",2.706511934753589,.5531832950085954,7.844830645559013,287.6757241246925,74.07547759520176,1.20931474470651,4.203709124800668,4.45269678521641,10095,0,268,,,16.4,
"  9202 (1993 PB)",1.423733297436841,.6074564972143742,40.81916145022468,315.9246001671394,212.3261936033377,.5588772556083867,2.288589339265295,1.69883486557261,9472,0,480,,,15.9,
"  9400 (1994 TW1)",2.588865066735787,.579971405470316,35.9854670480712,3.356618042588158,62.17032154704567,1.087397355408029,4.090332778063544,4.16554974566269,10334,0,1265,,,14.9,97.1
"  9856 (1991 EE)",2.243056168860561,.6259808336921132,9.825564106559762,168.145180491102,116.1567461192006,.8389459982589896,3.647166339462133,3.35945188772731,10156,0,792,3,1,17.4,3.045
"  9950 ESA (1990 VB)",2.43696187770452,.5328725543287964,14.59743349431505,253.5142070132733,103.5209259992947,1.138371777130213,3.735551978278828,3.80435736005728,10402,0,696,,,16.1,6.712
